over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 20 • DC 151/9,RCB won by 23 runs,RCB 100%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 1 • RCB 11/0,Live Forecast: RCB 168,RCB 51.88%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 2 • RCB 16/0,Live Forecast: RCB 164,DC 52.75%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 3 • RCB 26/0,Live Forecast: RCB 169,RCB 53.04%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 4 • RCB 33/0,Live Forecast: RCB 166,DC 50.44%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 5 • RCB 43/1,Faf du Plessis c Aman Hakim Khan b Marsh 22 (16b 3x4 1x6 21m) SR: 137.5;W;Live Forecast: RCB 169,RCB 53.04%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 6 • RCB 47/1,Live Forecast: RCB 160,DC 57.33%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 7 • RCB 54/1,Live Forecast: RCB 164,DC 52.75%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 8 • RCB 61/1,Live Forecast: RCB 160,DC 57.33%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 9 • RCB 70/1,Live Forecast: RCB 170,RCB 54.19%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 10 • RCB 89/1,Live Forecast: RCB 200,RCB 82.51%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 11 • RCB 103/2,Virat Kohli c Dhull b Lalit Yadav 50 (34b 6x4 1x6 46m) SR: 147.05;W;Live Forecast: RCB 209,RCB 87.69%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 12 • RCB 110/2,Live Forecast: RCB 204,RCB 85%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 13 • RCB 119/3,Mahipal Lomror c †Abishek Porel b Marsh 26 (18b 0x4 2x6 38m) SR: 144.44;W;Live Forecast: RCB 193,RCB 77.38%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 14 • RCB 132/4,Harshal Patel c †Abishek Porel b Patel 6 (4b 0x4 1x6 9m) SR: 150;W;Live Forecast: RCB 194,RCB 78.17%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 15 • RCB 134/6,Glenn Maxwell c Warner b Kuldeep Yadav 24 (14b 0x4 3x6 25m) SR: 171.42;W;Dinesh Karthik c Lalit Yadav b Kuldeep Yadav 0 (1b 0x4 0x6 2m) SR: 0;W;Live Forecast: RCB 177,RCB 62.05%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 16 • RCB 139/6,Live Forecast: RCB 172,RCB 56.48%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 17 • RCB 146/6,Live Forecast: RCB 172,RCB 56.48%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 18 • RCB 154/6,Live Forecast: RCB 172,RCB 56.48%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 19 • RCB 166/6,Live Forecast: RCB 176,RCB 60.96%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 20 • RCB 174/6,Live Forecast: RCB 174,RCB 58.74%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 1 • DC 1/1,Prithvi Shaw run out (Anuj Rawat) 0 (2b 0x4 0x6 4m) SR: 0;W;DC needed 174 runs from 114 balls,RCB 71.13%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 2 • DC 2/2,Mitchell Marsh c Kohli b Parnell 0 (4b 0x4 0x6 7m) SR: 0;W;DC needed 173 runs from 108 balls,RCB 82.5%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 3 • DC 4/3,Yash Dhull lbw b Mohammed Siraj 1 (4b 0x4 0x6 6m) SR: 25;W;DC needed 171 runs from 102 balls,RCB 90.06%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 4 • DC 12/3,DC needed 163 runs from 96 balls,RCB 88.13%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 5 • DC 25/3,DC needed 150 runs from 90 balls,RCB 82.95%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 6 • DC 32/4,David Warner c Kohli b Vyshak 19 (13b 4x4 0x6 33m) SR: 146.15;W;DC needed 143 runs from 84 balls,RCB 87.54%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 7 • DC 43/4,DC needed 132 runs from 78 balls,RCB 81.73%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 8 • DC 51/4,DC needed 124 runs from 72 balls,RCB 77.46%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 9 • DC 53/5,Abishek Porel c Parnell b Patel 5 (8b 0x4 0x6 17m) SR: 62.5;W;DC needed 122 runs from 66 balls,RCB 93.01%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 10 • DC 57/5,DC needed 118 runs from 60 balls,RCB 96.86%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 11 • DC 70/5,DC needed 105 runs from 54 balls,RCB 94.39%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 12 • DC 76/5,DC needed 99 runs from 48 balls,RCB 95.88%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 13 • DC 82/6,Axar Patel c Mohammed Siraj b Vyshak 21 (14b 3x4 0x6 18m) SR: 150;W;DC needed 93 runs from 42 balls,RCB 98.36%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
