over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
16,SRH,152/5,193,N/A,9.50,N/A,SRH,78.83,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
17,SRH,162/6,193,N/A,9.53,N/A,SRH,78.83,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
18,SRH,172/6,193,N/A,9.56,N/A,SRH,78.83,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
19,SRH,185/6,196,N/A,9.74,N/A,SRH,81.02,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
20,SRH,197/6,197,N/A,9.85,N/A,SRH,81.7,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
1,DC,7/1,N/A,191 from 114,7.00,10.05,SRH,86.1,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
2,DC,15/1,N/A,183 from 108,7.50,10.17,SRH,85.83,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
3,DC,23/1,N/A,175 from 102,7.67,10.29,SRH,86.27,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
4,DC,35/1,N/A,163 from 96,8.75,10.19,SRH,80.57,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
5,DC,46/1,N/A,152 from 90,9.20,10.13,SRH,77.61,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
6,DC,57/1,N/A,141 from 84,9.50,10.07,SRH,65.36,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
7,DC,79/1,N/A,119 from 78,11.29,9.15,DC,66.31,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
8,DC,85/1,N/A,113 from 72,10.62,9.42,DC,69.0,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
9,DC,97/1,N/A,101 from 66,10.78,9.18,DC,73.74,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
10,DC,105/1,N/A,93 from 60,10.50,9.30,DC,68.45,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
11,DC,111/1,N/A,87 from 54,10.09,9.67,DC,59.57,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
12,DC,114/2,N/A,84 from 48,9.50,10.50,SRH,64.55,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
13,DC,119/3,N/A,79 from 42,9.15,11.29,SRH,76.85,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
14,DC,129/4,N/A,69 from 36,9.21,11.50,SRH,80.44,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
15,DC,138/4,N/A,60 from 30,9.20,12.00,SRH,77.57,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
16,DC,141/5,N/A,57 from 24,8.81,14.25,SRH,93.54,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
17,DC,149/6,N/A,49 from 18,8.76,16.33,SRH,97.59,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
18,DC,163/6,N/A,35 from 12,9.06,17.50,SRH,95.5,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
19,DC,172/6,N/A,26 from 6,9.05,26.00,SRH,96.28,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
