over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
20,LSG,145/6,N/A,N/A,7.25,N/A,LSG,100.0,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
1,MI,2/0,172,N/A,2.00,N/A,LSG,51.51,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
2,MI,8/1,167,N/A,4.00,N/A,LSG,57.0,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
3,MI,20/2,168,N/A,6.67,N/A,LSG,55.91,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
4,MI,22/2,164,N/A,5.50,N/A,LSG,60.21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
5,MI,27/2,162,N/A,5.40,N/A,LSG,62.3,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
6,MI,28/4,138,N/A,4.67,N/A,LSG,82.44,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
7,MI,36/4,141,N/A,5.14,N/A,LSG,80.49,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
8,MI,41/4,142,N/A,5.12,N/A,LSG,79.81,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
9,MI,49/4,152,N/A,5.44,N/A,LSG,71.92,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
10,MI,57/4,154,N/A,5.70,N/A,LSG,70.12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
11,MI,65/4,154,N/A,5.91,N/A,LSG,70.12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
12,MI,68/4,147,N/A,5.67,N/A,LSG,76.1,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
13,MI,73/4,141,N/A,5.62,N/A,LSG,80.49,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
14,MI,80/5,140,N/A,5.71,N/A,LSG,81.16,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
15,MI,96/5,149,N/A,6.40,N/A,LSG,74.48,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
16,MI,106/5,150,N/A,6.62,N/A,LSG,73.65,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
17,MI,112/5,145,N/A,6.59,N/A,LSG,77.64,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
18,MI,123/6,146,N/A,6.83,N/A,LSG,76.88,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
19,MI,127/7,138,N/A,6.68,N/A,LSG,82.44,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
20,MI,144/7,144,N/A,7.20,N/A,LSG,78.38,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
1,LSG,1/1,N/A,144 from 114,1.00,7.58,LSG,68.07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
2,LSG,8/1,N/A,137 from 108,4.00,7.61,LSG,69.73,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
3,LSG,11/1,N/A,134 from 102,3.67,7.88,LSG,65.78,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
4,LSG,26/1,N/A,119 from 96,6.50,7.44,LSG,78.55,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
