over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 20 • KKR 186/8,CSK won by 49 runs,CSK 100%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 1 • CSK 5/0,Live Forecast: CSK 160,KKR 63.68%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 2 • CSK 14/0,Live Forecast: CSK 163,KKR 60.48%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 3 • CSK 22/0,Live Forecast: CSK 160,KKR 63.68%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 4 • CSK 31/0,Live Forecast: CSK 168,KKR 54.93%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 5 • CSK 45/0,Live Forecast: CSK 188,CSK 67.29%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 6 • CSK 59/0,Live Forecast: CSK 202,CSK 79.76%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 7 • CSK 72/0,Live Forecast: CSK 212,CSK 86.26%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 8 • CSK 79/1,Ruturaj Gaikwad b Suyash Sharma 35 (20b 2x4 3x6 35m) SR: 175;W;Live Forecast: CSK 200,CSK 78.22%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 9 • CSK 89/1,Live Forecast: CSK 195,CSK 74%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 10 • CSK 94/1,Live Forecast: CSK 193,CSK 72.17%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 11 • CSK 101/1,Live Forecast: CSK 188,CSK 67.29%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 12 • CSK 109/1,Live Forecast: CSK 189,CSK 68.3%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 13 • CSK 123/2,Devon Conway c Wiese b Varun 56 (40b 4x4 3x6 56m) SR: 140;W;Live Forecast: CSK 194,CSK 73.1%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 14 • CSK 145/2,Live Forecast: CSK 219,CSK 89.69%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 15 • CSK 160/2,Live Forecast: CSK 223,CSK 91.29%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 16 • CSK 169/2,Live Forecast: CSK 218,CSK 89.25%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 17 • CSK 186/2,Live Forecast: CSK 217,CSK 88.8%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 18 • CSK 199/3,Shivam Dube c Roy b Khejroliya 50 (21b 2x4 5x6 31m) SR: 238.09;W;Live Forecast: CSK 220,CSK 90.11%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 19 • CSK 218/3,Live Forecast: CSK 230,CSK 93.55%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 20 • CSK 235/4,Ravindra Jadeja c Singh b Khejroliya 18 (8b 0x4 2x6 13m) SR: 225;W;Live Forecast: CSK 235,CSK 94.82%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 1 • KKR 1/1,Sunil Narine b Akash Singh 0 (3b 0x4 0x6 4m) SR: 0;W;KKR needed 235 runs from 114 balls,CSK 97.28%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 2 • KKR 9/2,Narayan Jagadeesan c Jadeja b Deshpande 1 (3b 0x4 0x6 9m) SR: 33.33;W;KKR needed 227 runs from 108 balls,CSK 98.07%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 3 • KKR 20/2,KKR needed 216 runs from 102 balls,CSK 97.74%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 4 • KKR 24/2,KKR needed 212 runs from 96 balls,CSK 98.41%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
