over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
20,KKR,186/8,N/A,N/A,9.30,N/A,CSK,100.0,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
1,CSK,5/0,160,N/A,5.00,N/A,KKR,63.68,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
2,CSK,14/0,163,N/A,7.00,N/A,KKR,60.48,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
3,CSK,22/0,160,N/A,7.33,N/A,KKR,63.68,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
4,CSK,31/0,168,N/A,7.75,N/A,KKR,54.93,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
5,CSK,45/0,188,N/A,9.00,N/A,CSK,67.29,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
6,CSK,59/0,202,N/A,9.83,N/A,CSK,79.76,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
7,CSK,72/0,212,N/A,10.29,N/A,CSK,86.26,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
8,CSK,79/1,200,N/A,9.88,N/A,CSK,78.22,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
9,CSK,89/1,195,N/A,9.89,N/A,CSK,74.0,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
10,CSK,94/1,193,N/A,9.40,N/A,CSK,72.17,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
11,CSK,101/1,188,N/A,9.18,N/A,CSK,67.29,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
12,CSK,109/1,189,N/A,9.08,N/A,CSK,68.3,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
13,CSK,123/2,194,N/A,9.46,N/A,CSK,73.1,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
14,CSK,145/2,219,N/A,10.36,N/A,CSK,89.69,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
15,CSK,160/2,223,N/A,10.67,N/A,CSK,91.29,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
16,CSK,169/2,218,N/A,10.56,N/A,CSK,89.25,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
17,CSK,186/2,217,N/A,10.94,N/A,CSK,88.8,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
18,CSK,199/3,220,N/A,11.06,N/A,CSK,90.11,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
19,CSK,218/3,230,N/A,11.47,N/A,CSK,93.55,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
20,CSK,235/4,235,N/A,11.75,N/A,CSK,94.82,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
1,KKR,1/1,N/A,235 from 114,1.00,12.37,CSK,97.28,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
2,KKR,9/2,N/A,227 from 108,4.50,12.61,CSK,98.07,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
3,KKR,20/2,N/A,216 from 102,6.67,12.71,CSK,97.74,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
4,KKR,24/2,N/A,212 from 96,6.00,13.25,CSK,98.41,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
5,KKR,33/2,N/A,203 from 90,6.60,13.53,CSK,98.68,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
6,KKR,38/2,N/A,198 from 84,6.33,14.14,CSK,99.24,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
7,KKR,46/2,N/A,190 from 78,6.57,14.62,CSK,99.31,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
8,KKR,66/3,N/A,170 from 72,8.25,14.17,CSK,97.6,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
9,KKR,71/4,N/A,165 from 66,7.89,15.00,CSK,97.81,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
10,KKR,76/4,N/A,160 from 60,7.60,16.00,CSK,99.49,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
11,KKR,95/4,N/A,141 from 54,8.64,15.67,CSK,98.81,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
12,KKR,109/4,N/A,127 from 48,9.08,15.88,CSK,98.47,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
13,KKR,119/4,N/A,117 from 42,9.15,16.71,CSK,99.16,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
14,KKR,127/4,N/A,109 from 36,9.07,18.17,CSK,99.67,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
15,KKR,137/5,N/A,99 from 30,9.13,19.80,CSK,99.82,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
16,KKR,156/5,N/A,80 from 24,9.75,20.00,CSK,99.68,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
17,KKR,164/6,N/A,72 from 18,9.65,24.00,CSK,99.94,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
18,KKR,177/7,N/A,59 from 12,9.83,29.50,CSK,99.98,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
19,KKR,180/8,N/A,56 from 6,9.47,56.00,CSK,99.99,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
