player_name,player_role,matches,innings,overs,maidens,runs_conceded,wickets,average,economy,strike_rate
Vaibhav Arora,bowler,20,20,,,,19,30.84,9.18,20.1
Harshit Rana,bowler,21,19,,,,25,23.24,9.05,15.4
Andre Russell,bowler,127,112,,,,115,23.00,9.35,14.7
Varun Chakravarthy,bowler,71,70,,,,83,24.12,7.56,19.1
Suyash Sharma,bowler,13,13,,,,10,37.20,8.65,25.8
Sunil Narine,bowler,177,175,,,,180,25.39,6.73,22.6
Nitish Rana,bowler,107,24,,,,10,25.20,8.40,18.0
