player_name,player_role,matches,innings,overs,maidens,runs_conceded,wickets,average,economy,strike_rate
Sandeep Sharma,bowler,127,126,,,,137,27.07,7.88,20.5
Kuldeep Sen,bowler,12,12,,,,14,27.64,9.63,17.2
Jason Holder,bowler,46,46,,,,53,27.56,8.81,18.7
Adam Zampa,bowler,20,20,,,,29,19.24,7.99,14.4
Ravichandran Ashwin,bowler,212,208,,,,180,29.82,7.12,25.1
Yuzvendra Chahal,bowler,160,159,,,,205,22.44,7.84,17.1
