over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 20 • CSK 172/6,RR won by 3 runs,RR 100%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 1 • RR 8/0,Live Forecast: RR 174,RR 61.65%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 2 • RR 12/1,Yashasvi Jaiswal c Dube b Deshpande 10 (8b 2x4 0x6 9m) SR: 125;W;Live Forecast: RR 164,RR 50.38%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 3 • RR 22/1,Live Forecast: RR 169,RR 56.1%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 4 • RR 28/1,Live Forecast: RR 166,RR 52.68%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 5 • RR 45/1,Live Forecast: RR 188,RR 75.29%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 6 • RR 57/1,Live Forecast: RR 200,RR 84%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 7 • RR 68/1,Live Forecast: RR 210,RR 89.18%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 8 • RR 86/1,Live Forecast: RR 221,RR 93.11%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 9 • RR 88/3,Devdutt Padikkal c Conway b Jadeja 38 (26b 5x4 0x6 33m) SR: 146.15;W;Sanju Samson b Jadeja 0 (2b 0x4 0x6 2m) SR: 0;W;Live Forecast: RR 205,RR 86.81%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 10 • RR 95/3,Live Forecast: RR 196,RR 81.41%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 11 • RR 97/3,Live Forecast: RR 184,RR 71.75%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 12 • RR 104/3,Live Forecast: RR 183,RR 70.81%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 13 • RR 110/3,Live Forecast: RR 180,RR 67.91%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 14 • RR 119/3,Live Forecast: RR 184,RR 71.75%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 15 • RR 135/4,Ravichandran Ashwin c Magala b Akash Singh 30 (22b 1x4 2x6 29m) SR: 136.36;W;Live Forecast: RR 193,RR 79.27%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 16 • RR 141/4,Live Forecast: RR 190,RR 76.94%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 17 • RR 144/5,Jos Buttler b Ali 52 (36b 1x4 3x6 79m) SR: 144.44;W;Live Forecast: RR 178,RR 65.88%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 18 • RR 157/5,Live Forecast: RR 181,RR 68.89%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 19 • RR 167/6,Dhruv Jurel c Dube b Akash Singh 4 (6b 0x4 0x6 15m) SR: 66.66;W;Live Forecast: RR 179,RR 66.9%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 20 • RR 175/8,Jason Holder c Conway b Deshpande 0 (1b 0x4 0x6 6m) SR: 0;W;Adam Zampa run out (Theekshana/†Dhoni) 1 (1b 0x4 0x6 2m) SR: 100;W;Live Forecast: RR 175,RR 62.73%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 1 • CSK 7/0,CSK needed 169 runs from 114 balls,RR 62.18%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 2 • CSK 10/0,CSK needed 166 runs from 108 balls,RR 66.88%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 3 • CSK 16/1,Ruturaj Gaikwad c Jaiswal b Sandeep Sharma 8 (10b 1x4 0x6 14m) SR: 80;W;CSK needed 160 runs from 102 balls,RR 75.51%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 4 • CSK 26/1,CSK needed 150 runs from 96 balls,RR 70.82%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 5 • CSK 35/1,CSK needed 141 runs from 90 balls,RR 68.1%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 6 • CSK 45/1,CSK needed 131 runs from 84 balls,RR 54.16%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 7 • CSK 52/1,CSK needed 124 runs from 78 balls,CSK 53%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 8 • CSK 61/1,CSK needed 115 runs from 72 balls,CSK 62.22%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 9 • CSK 76/1,CSK needed 100 runs from 66 balls,CSK 69.87%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 10 • CSK 80/2,Ajinkya Rahane lbw b Ashwin 31 (19b 2x4 1x6 38m) SR: 163.15;W;CSK needed 96 runs from 60 balls,CSK 60.84%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 11 • CSK 86/2,CSK needed 90 runs from 54 balls,RR 50.61%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 12 • CSK 93/3,Shivam Dube lbw b Ashwin 8 (9b 1x4 0x6 13m) SR: 88.88;W;CSK needed 83 runs from 48 balls,RR 68.76%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 13 • CSK 98/3,CSK needed 78 runs from 42 balls,RR 73.87%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 14 • CSK 103/4,Moeen Ali c Sandeep Sharma b Zampa 7 (10b 0x4 0x6 12m) SR: 70;W;CSK needed 73 runs from 36 balls,RR 84.95%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 15 • CSK 113/6,Ambati Rayudu c Hetmyer b Chahal 1 (2b 0x4 0x6 4m) SR: 50;W;Devon Conway c Jaiswal b Chahal 50 (38b 6x4 0x6 82m) SR: 131.57;W;CSK needed 63 runs from 30 balls,RR 92.22%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 16 • CSK 117/6,CSK needed 59 runs from 24 balls,RR 96.69%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 17 • CSK 122/6,CSK needed 54 runs from 18 balls,RR 98.89%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
