over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 6 • KKR 43/2,KKR needed 162 runs from 84 balls,GT 94.97%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 7 • KKR 56/2,KKR needed 149 runs from 78 balls,GT 90.92%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 8 • KKR 68/2,KKR needed 137 runs from 72 balls,GT 82.76%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 9 • KKR 78/2,KKR needed 127 runs from 66 balls,GT 71.75%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 10 • KKR 86/2,KKR needed 119 runs from 60 balls,GT 79.55%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 11 • KKR 99/2,KKR needed 106 runs from 54 balls,GT 71.46%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 12 • KKR 116/2,KKR needed 89 runs from 48 balls,KKR 50.5%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 13 • KKR 128/2,KKR needed 77 runs from 42 balls,KKR 63.79%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 14 • KKR 132/3,Nitish Rana c Mohammed Shami b Joseph 45 (29b 4x4 3x6 42m) SR: 155.17;W;KKR needed 73 runs from 36 balls,GT 70.55%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 15 • KKR 149/3,KKR needed 56 runs from 30 balls,GT 52.14%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 16 • KKR 155/4,Venkatesh Iyer c Shubman Gill b Joseph 83 (40b 8x4 5x6 64m) SR: 207.5;W;KKR needed 50 runs from 24 balls,GT 77.08%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 17 • KKR 157/7,Andre Russell c sub (†KS Bharat) b Rashid Khan 1 (2b 0x4 0x6 6m) SR: 50;W;Sunil Narine c sub (J Yadav) b Rashid Khan 0 (1b 0x4 0x6 2m) SR: 0;W;Shardul Thakur lbw b Rashid Khan 0 (1b 0x4 0x6 3m) SR: 0;W;KKR needed 48 runs from 18 balls,GT 98.35%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 18 • KKR 162/7,KKR needed 43 runs from 12 balls,GT 99.55%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 19 • KKR 176/7,KKR needed 29 runs from 6 balls,GT 98.96%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
