over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
20,DC,173/5,N/A,N/A,8.65,N/A,RR,100.0,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
1,RR,4/0,165,N/A,4.00,N/A,DC,53.42,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
2,RR,9/1,159,N/A,4.50,N/A,DC,60.03,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
3,RR,12/1,151,N/A,4.00,N/A,DC,68.29,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
4,RR,26/1,165,N/A,6.50,N/A,DC,53.42,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
5,RR,29/1,161,N/A,5.80,N/A,DC,57.86,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
6,RR,31/2,153,N/A,5.17,N/A,DC,66.31,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
7,RR,35/2,139,N/A,5.00,N/A,DC,78.69,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
8,RR,38/3,135,N/A,4.75,N/A,DC,81.54,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
9,RR,46/3,139,N/A,5.11,N/A,DC,78.69,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
10,RR,58/3,156,N/A,5.80,N/A,DC,63.23,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
11,RR,73/3,175,N/A,6.64,N/A,RR,57.71,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
12,RR,77/3,167,N/A,6.42,N/A,DC,51.18,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
