over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 20 • DC 173/5,RR won by 12 runs,RR 100%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 1 • RR 4/0,Live Forecast: RR 165,DC 53.42%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 2 • RR 9/1,Yashasvi Jaiswal b Mukesh Kumar 5 (7b 1x4 0x6 11m) SR: 71.42;W;Live Forecast: RR 159,DC 60.03%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 3 • RR 12/1,Live Forecast: RR 151,DC 68.29%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 4 • RR 26/1,Live Forecast: RR 165,DC 53.42%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 5 • RR 29/1,Live Forecast: RR 161,DC 57.86%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 6 • RR 31/2,Sanju Samson c †Pant b Ahmed 15 (14b 3x4 0x6 19m) SR: 107.14;W;Live Forecast: RR 153,DC 66.31%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 7 • RR 35/2,Live Forecast: RR 139,DC 78.69%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 8 • RR 38/3,Jos Buttler lbw b Kuldeep Yadav 11 (16b 0x4 0x6 43m) SR: 68.75;W;Live Forecast: RR 135,DC 81.54%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 9 • RR 46/3,Live Forecast: RR 139,DC 78.69%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 10 • RR 58/3,Live Forecast: RR 156,DC 63.23%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 11 • RR 73/3,Live Forecast: RR 175,RR 57.71%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 12 • RR 77/3,Live Forecast: RR 167,DC 51.18%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 13 • RR 88/3,Live Forecast: RR 168,DC 50.06%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 14 • RR 93/4,Ravichandran Ashwin c Stubbs b Patel 29 (19b 0x4 3x6 24m) SR: 152.63;W;Live Forecast: RR 152,DC 67.3%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 15 • RR 108/4,Live Forecast: RR 158,DC 61.11%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 16 • RR 123/4,Live Forecast: RR 164,DC 54.54%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
