over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 17 • MI 200/4,MI won by 6 wickets (with 21 balls remaining),MI 100%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 1 • RCB 3/1,Virat Kohli c †Ishan Kishan b Behrendorff 1 (4b 0x4 0x6 7m) SR: 25;W;Live Forecast: RCB 165,MI 57.82%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 2 • RCB 12/1,Live Forecast: RCB 168,MI 54.51%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 3 • RCB 20/2,Anuj Rawat c Green b Behrendorff 6 (4b 1x4 0x6 8m) SR: 150;W;Live Forecast: RCB 168,MI 54.51%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 4 • RCB 29/2,Live Forecast: RCB 171,MI 51.15%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 5 • RCB 45/2,Live Forecast: RCB 185,RCB 64.3%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 6 • RCB 56/2,Live Forecast: RCB 197,RCB 75.69%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 7 • RCB 72/2,Live Forecast: RCB 211,RCB 85.51%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 8 • RCB 81/2,Live Forecast: RCB 215,RCB 87.63%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 9 • RCB 87/2,Live Forecast: RCB 200,RCB 78.12%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 10 • RCB 104/2,Live Forecast: RCB 208,RCB 83.73%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 11 • RCB 119/2,Live Forecast: RCB 223,RCB 91.06%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 12 • RCB 131/2,Live Forecast: RCB 227,RCB 92.44%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 13 • RCB 140/3,Glenn Maxwell c Wadhera b Behrendorff 68 (33b 8x4 4x6 53m) SR: 206.06;W;Live Forecast: RCB 214,RCB 87.12%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 14 • RCB 146/4,Mahipal Lomror b Kartikeya 1 (3b 0x4 0x6 6m) SR: 33.33;W;Live Forecast: RCB 206,RCB 82.45%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 15 • RCB 152/5,Faf du Plessis c sub (Vishnu Vinod) b Green 65 (41b 5x4 3x6 78m) SR: 158.53;W;Live Forecast: RCB 198,RCB 76.52%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 16 • RCB 161/5,Live Forecast: RCB 198,RCB 76.52%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 17 • RCB 170/5,Live Forecast: RCB 198,RCB 76.52%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 18 • RCB 185/5,Live Forecast: RCB 205,RCB 81.78%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 19 • RCB 193/6,Dinesh Karthik c Wadhera b Jordan 30 (18b 4x4 1x6 31m) SR: 166.66;W;Live Forecast: RCB 202,RCB 79.64%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 20 • RCB 199/6,Live Forecast: RCB 199,RCB 77.33%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 1 • MI 4/0,MI needed 196 runs from 114 balls,RCB 80.26%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 2 • MI 19/0,MI needed 181 runs from 108 balls,RCB 73.57%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 3 • MI 34/0,MI needed 166 runs from 102 balls,RCB 63.95%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 4 • MI 41/0,MI needed 159 runs from 96 balls,RCB 61.38%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 5 • MI 52/2,Ishan Kishan c †Anuj Rawat b de Silva 42 (21b 4x4 4x6 24m) SR: 200;W;Rohit Sharma lbw b de Silva 7 (8b 1x4 0x6 27m) SR: 87.5;W;MI needed 148 runs from 90 balls,RCB 63.47%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 6 • MI 62/2,MI needed 138 runs from 84 balls,RCB 69.74%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 7 • MI 74/2,MI needed 126 runs from 78 balls,RCB 57.25%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 8 • MI 82/2,MI needed 118 runs from 72 balls,RCB 56.52%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 9 • MI 89/2,MI needed 111 runs from 66 balls,RCB 58.85%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 10 • MI 99/2,MI needed 101 runs from 60 balls,RCB 56.06%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 11 • MI 114/2,MI needed 86 runs from 54 balls,MI 71.21%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 12 • MI 124/2,MI needed 76 runs from 48 balls,MI 75.96%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 13 • MI 141/2,MI needed 59 runs from 42 balls,MI 91.15%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 14 • MI 154/2,MI needed 46 runs from 36 balls,MI 95.53%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 15 • MI 174/2,MI needed 26 runs from 30 balls,MI 99.13%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 16 • MI 193/4,Suryakumar Yadav c Jadhav b Vyshak 83 (35b 7x4 6x6 60m) SR: 237.14;W;Tim David c Maxwell b Vyshak 0 (1b 0x4 0x6 2m) SR: 0;W;MI needed 7 runs from 24 balls,MI 99.66%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
